iso_2_pair,geo_iso_2,partner_iso_2,year,ip_export,is_cfc,cfc_tax,all_tax,geo_gdp,partner_gdp,patent_collab_count,geo_innovation_input,partner_innovation_input,geo_innovation_output,partner_innovation_output
RO-KR,RO,KR,2013,0.8,0,24.2,24.2,190801346194.297,1370795199976.18,3.8,42.8,62.1,37.8,44.5
RO-KR,RO,KR,2013,0.8,0,24.2,24.2,190801346194.297,1370795199976.18,2.8,42.8,62.1,37.8,44.5
SE-KR,SE,KR,2013,0.9,1,24.2,24.2,586841821796.891,1370795199976.18,8.8,67.9,62.1,54.9,44.5
SE-KR,SE,KR,2013,0.9,1,24.2,24.2,586841821796.891,1370795199976.18,3.8,67.9,62.1,54.9,44.5
SI-KR,SI,KR,2013,0.8,0,24.2,24.2,48401896808.3064,1370795199976.18,1.7999999999999998,53.2,62.1,41.4,44.5
SK-KR,SK,KR,2013,0.8,0,24.2,24.2,98848641554.6311,1370795199976.18,1.7999999999999998,48.3,62.1,36.2,44.5
SK-KR,SK,KR,2013,0.8,0,24.2,24.2,98848641554.6311,1370795199976.18,1.7999999999999998,48.3,62.1,36.2,44.5
AT-LI,AT,LI,2013,0.8,0,,12.5,430068712971.867,6391735893.83968,118.80000000000001,60.6,4.050000000000001,43.2,12.5
AT-LI,AT,LI,2013,0.8,0,,12.5,430068712971.867,6391735893.83968,118.80000000000001,60.6,4.050000000000001,43.2,12.5
BE-LI,BE,LI,2013,,0,,12.5,521642714407.843,6391735893.83968,0.8,59.5,4.050000000000001,45.5,12.5
BG-LI,BG,LI,2013,0.8,0,,12.5,55615397665.5809,6391735893.83968,0.8,44.0,4.050000000000001,38.7,12.5
CY-LI,CY,LI,2013,0.8,0,,12.5,23900872625.8467,6391735893.83968,0.8,53.1,4.050000000000001,45.6,12.5
CZ-LI,CZ,LI,2013,0.8,0,,12.5,211685616592.931,6391735893.83968,12.8,53.4,4.050000000000001,43.3,12.5
CZ-LI,CZ,LI,2013,0.8,0,,12.5,211685616592.931,6391735893.83968,14.8,53.4,4.050000000000001,43.3,12.5
DE-LI,DE,LI,2013,,1,25.0,25.0,3732743446218.92,6391735893.83968,58.8,59.8,4.050000000000001,51.9,12.5
DE-LI,DE,LI,2013,,1,25.0,25.0,3732743446218.92,6391735893.83968,59.8,59.8,4.050000000000001,51.9,12.5
DK-LI,DK,LI,2013,0.8,1,25.0,25.0,343584391647.927,6391735893.83968,0.8,66.3,4.050000000000001,50.4,12.5
EE-LI,EE,LI,2013,,1,16.8,16.8,25271406707.566,6391735893.83968,0.8,55.7,4.050000000000001,45.5,12.5
GR-LI,GR,LI,2013,0.8,0,,12.5,238484046041.178,6391735893.83968,0.8,45.7,4.050000000000001,29.7,12.5
FI-LI,FI,LI,2013,0.8,1,19.6,19.6,271285280621.373,6391735893.83968,2.8,66.7,4.050000000000001,52.4,12.5
FI-LI,FI,LI,2013,0.8,1,19.6,19.6,271285280621.373,6391735893.83968,2.8,66.7,4.050000000000001,52.4,12.5
FR-LI,FR,LI,2013,,1,37.9962,37.9962,2811077725703.59,6391735893.83968,0.8,59.0,4.050000000000001,46.6,12.5
HR-LI,HR,LI,2013,,0,,12.5,58194069434.1423,6391735893.83968,0.8,46.1,4.050000000000001,37.8,12.5
HU-LI,HU,LI,2013,0.8,1,12.5,12.5,135411698965.109,6391735893.83968,0.8,48.5,4.050000000000001,45.4,12.5
IE-LI,IE,LI,2013,0.8,0,,12.5,238483849535.574,6391735893.83968,0.8,64.1,4.050000000000001,51.7,12.5
IT-LI,IT,LI,2013,0.8,1,25.034200000000002,25.034200000000002,2141315327318.21,6391735893.83968,0.8,53.3,4.050000000000001,42.4,12.5
LT-LI,LT,LI,2013,0.8,1,15.0,15.0,46523420074.4372,6391735893.83968,0.8,48.9,4.050000000000001,33.8,12.5
LV-LI,LV,LI,2013,0.8,0,,12.5,30436727789.4364,6391735893.83968,0.8,51.1,4.050000000000001,39.4,12.5
NL-LI,NL,LI,2013,,1,25.0,25.0,876923518850.405,6391735893.83968,5.800000000000001,64.2,4.050000000000001,58.1,12.5
NL-LI,NL,LI,2013,,1,25.0,25.0,876923518850.405,6391735893.83968,5.800000000000001,64.2,4.050000000000001,58.1,12.5
PL-LI,PL,LI,2013,0.8,0,,12.5,521016262734.924,6391735893.83968,0.8,47.8,4.050000000000001,32.4,12.5
RO-LI,RO,LI,2013,0.8,0,,12.5,190801346194.297,6391735893.83968,0.8,42.8,4.050000000000001,37.8,12.5
SE-LI,SE,LI,2013,0.8,1,17.6,17.6,586841821796.891,6391735893.83968,0.8,67.9,4.050000000000001,54.9,12.5
SI-LI,SI,LI,2013,0.8,0,,12.5,48401896808.3064,6391735893.83968,0.8,53.2,4.050000000000001,41.4,12.5
SK-LI,SK,LI,2013,0.8,0,,12.5,98848641554.6311,6391735893.83968,3.8,48.3,4.050000000000001,36.2,12.5
SK-LI,SK,LI,2013,0.8,0,,12.5,98848641554.6311,6391735893.83968,1.7999999999999998,48.3,4.050000000000001,36.2,12.5
AT-LT,AT,LT,2013,0.8,0,15.0,15.0,430068712971.867,46523420074.4372,0.8,60.6,48.9,43.2,33.8
BE-LT,BE,LT,2013,0.8,0,15.0,15.0,521642714407.843,46523420074.4372,0.8,59.5,48.9,45.5,33.8
BG-LT,BG,LT,2013,0.8,0,15.0,15.0,55615397665.5809,46523420074.4372,0.8,44.0,48.9,38.7,33.8
CY-LT,CY,LT,2013,0.8,0,15.0,15.0,23900872625.8467,46523420074.4372,0.8,53.1,48.9,45.6,33.8
CZ-LT,CZ,LT,2013,0.8,0,15.0,15.0,211685616592.931,46523420074.4372,0.8,53.4,48.9,43.3,33.8
DE-LT,DE,LT,2013,,1,25.0,25.0,3732743446218.92,46523420074.4372,5.800000000000001,59.8,48.9,51.9,33.8
DE-LT,DE,LT,2013,,1,25.0,25.0,3732743446218.92,46523420074.4372,4.800000000000001,59.8,48.9,51.9,33.8
DK-LT,DK,LT,2013,0.8,1,25.0,25.0,343584391647.927,46523420074.4372,0.8,66.3,48.9,50.4,33.8
EE-LT,EE,LT,2013,0.8,1,15.0,15.0,25271406707.566,46523420074.4372,0.8,55.7,48.9,45.5,33.8
GR-LT,GR,LT,2013,0.8,0,15.0,15.0,238484046041.178,46523420074.4372,0.8,45.7,48.9,29.7,33.8
FI-LT,FI,LT,2013,0.8,1,19.6,19.6,271285280621.373,46523420074.4372,0.8,66.7,48.9,52.4,33.8
FR-LT,FR,LT,2013,,1,37.9962,37.9962,2811077725703.59,46523420074.4372,1.7999999999999998,59.0,48.9,46.6,33.8
FR-LT,FR,LT,2013,,1,37.9962,37.9962,2811077725703.59,46523420074.4372,1.7999999999999998,59.0,48.9,46.6,33.8
HR-LT,HR,LT,2013,,0,15.0,15.0,58194069434.1423,46523420074.4372,0.8,46.1,48.9,37.8,33.8
HU-LT,HU,LT,2013,0.8,1,15.0,15.0,135411698965.109,46523420074.4372,0.8,48.5,48.9,45.4,33.8
IE-LT,IE,LT,2013,0.8,0,15.0,15.0,238483849535.574,46523420074.4372,2.8,64.1,48.9,51.7,33.8
IE-LT,IE,LT,2013,0.8,0,15.0,15.0,238483849535.574,46523420074.4372,3.8,64.1,48.9,51.7,33.8
IT-LT,IT,LT,2013,0.8,1,25.034200000000002,25.034200000000002,2141315327318.21,46523420074.4372,0.8,53.3,48.9,42.4,33.8
LV-LT,LV,LT,2013,0.8,0,15.0,15.0,30436727789.4364,46523420074.4372,0.8,51.1,48.9,39.4,33.8
NL-LT,NL,LT,2013,,1,25.0,25.0,876923518850.405,46523420074.4372,0.8,64.2,48.9,58.1,33.8
PL-LT,PL,LT,2013,0.8,0,15.0,15.0,521016262734.924,46523420074.4372,0.8,47.8,48.9,32.4,33.8
RO-LT,RO,LT,2013,0.8,0,15.0,15.0,190801346194.297,46523420074.4372,0.8,42.8,48.9,37.8,33.8
SE-LT,SE,LT,2013,0.8,1,17.6,17.6,586841821796.891,46523420074.4372,0.8,67.9,48.9,54.9,33.8
SI-LT,SI,LT,2013,0.8,0,15.0,15.0,48401896808.3064,46523420074.4372,0.8,53.2,48.9,41.4,33.8
SK-LT,SK,LT,2013,0.8,0,15.0,15.0,98848641554.6311,46523420074.4372,0.8,48.3,48.9,36.2,33.8
AT-LU,AT,LU,2013,0.8,0,,29.22,430068712971.867,61739352212.3049,8.8,60.6,59.9,43.2,53.2
AT-LU,AT,LU,2013,0.8,0,,29.22,430068712971.867,61739352212.3049,6.800000000000001,60.6,59.9,43.2,53.2
BE-LU,BE,LU,2013,0.8,0,,29.22,521642714407.843,61739352212.3049,67.80000000000001,59.5,59.9,45.5,53.2
BE-LU,BE,LU,2013,0.8,0,,29.22,521642714407.843,61739352212.3049,68.80000000000001,59.5,59.9,45.5,53.2
BG-LU,BG,LU,2013,0.8,0,,29.22,55615397665.5809,61739352212.3049,1.7999999999999998,44.0,59.9,38.7,53.2
BG-LU,BG,LU,2013,0.8,0,,29.22,55615397665.5809,61739352212.3049,1.7999999999999998,44.0,59.9,38.7,53.2
CY-LU,CY,LU,2013,0.8,0,,29.22,23900872625.8467,61739352212.3049,0.8,53.1,59.9,45.6,53.2
CZ-LU,CZ,LU,2013,0.8,0,,29.22,211685616592.931,61739352212.3049,0.8,53.4,59.9,43.3,53.2
DE-LU,DE,LU,2013,,1,29.22,29.22,3732743446218.92,61739352212.3049,84.80000000000001,59.8,59.9,51.9,53.2
DE-LU,DE,LU,2013,,1,29.22,29.22,3732743446218.92,61739352212.3049,91.80000000000001,59.8,59.9,51.9,53.2
DK-LU,DK,LU,2013,0.8,1,29.22,29.22,343584391647.927,61739352212.3049,3.8,66.3,59.9,50.4,53.2
DK-LU,DK,LU,2013,0.8,1,29.22,29.22,343584391647.927,61739352212.3049,2.8,66.3,59.9,50.4,53.2
EE-LU,EE,LU,2013,,1,29.22,29.22,25271406707.566,61739352212.3049,1.7999999999999998,55.7,59.9,45.5,53.2
GR-LU,GR,LU,2013,0.8,0,,29.22,238484046041.178,61739352212.3049,0.8,45.7,59.9,29.7,53.2
FI-LU,FI,LU,2013,4.800000000000001,1,29.22,29.22,271285280621.373,61739352212.3049,0.8,66.7,59.9,52.4,53.2
FR-LU,FR,LU,2013,,1,37.9962,37.9962,2811077725703.59,61739352212.3049,82.80000000000001,59.0,59.9,46.6,53.2
FR-LU,FR,LU,2013,,1,37.9962,37.9962,2811077725703.59,61739352212.3049,87.80000000000001,59.0,59.9,46.6,53.2
HR-LU,HR,LU,2013,,0,,29.22,58194069434.1423,61739352212.3049,0.8,46.1,59.9,37.8,53.2
HU-LU,HU,LU,2013,,1,29.22,29.22,135411698965.109,61739352212.3049,0.8,48.5,59.9,45.4,53.2
IE-LU,IE,LU,2013,0.8,0,,29.22,238483849535.574,61739352212.3049,0.8,64.1,59.9,51.7,53.2
IT-LU,IT,LU,2013,0.8,1,29.22,29.22,2141315327318.21,61739352212.3049,10.8,53.3,59.9,42.4,53.2
IT-LU,IT,LU,2013,0.8,1,29.22,29.22,2141315327318.21,61739352212.3049,6.800000000000001,53.3,59.9,42.4,53.2
LT-LU,LT,LU,2013,0.8,1,29.22,29.22,46523420074.4372,61739352212.3049,0.8,48.9,59.9,33.8,53.2
LV-LU,LV,LU,2013,0.8,0,,29.22,30436727789.4364,61739352212.3049,0.8,51.1,59.9,39.4,53.2
NL-LU,NL,LU,2013,,1,29.22,29.22,876923518850.405,61739352212.3049,1.7999999999999998,64.2,59.9,58.1,53.2
NL-LU,NL,LU,2013,,1,29.22,29.22,876923518850.405,61739352212.3049,1.7999999999999998,64.2,59.9,58.1,53.2
PL-LU,PL,LU,2013,0.8,0,,29.22,521016262734.924,61739352212.3049,0.8,47.8,59.9,32.4,53.2
RO-LU,RO,LU,2013,0.8,0,,29.22,190801346194.297,61739352212.3049,0.8,42.8,59.9,37.8,53.2
SE-LU,SE,LU,2013,0.9,1,29.22,29.22,586841821796.891,61739352212.3049,7.800000000000001,67.9,59.9,54.9,53.2
SE-LU,SE,LU,2013,0.9,1,29.22,29.22,586841821796.891,61739352212.3049,8.8,67.9,59.9,54.9,53.2
SI-LU,SI,LU,2013,0.8,0,,29.22,48401896808.3064,61739352212.3049,0.8,53.2,59.9,41.4,53.2
SK-LU,SK,LU,2013,0.8,0,,29.22,98848641554.6311,61739352212.3049,0.8,48.3,59.9,36.2,53.2
AT-LV,AT,LV,2013,0.8,0,15.0,15.0,430068712971.867,30436727789.4364,0.8,60.6,51.1,43.2,39.4
BE-LV,BE,LV,2013,0.8,0,15.0,15.0,521642714407.843,30436727789.4364,0.8,59.5,51.1,45.5,39.4
BG-LV,BG,LV,2013,0.8,0,15.0,15.0,55615397665.5809,30436727789.4364,0.8,44.0,51.1,38.7,39.4
CY-LV,CY,LV,2013,0.8,0,15.0,15.0,23900872625.8467,30436727789.4364,0.8,53.1,51.1,45.6,39.4
CZ-LV,CZ,LV,2013,0.8,0,15.0,15.0,211685616592.931,30436727789.4364,0.8,53.4,51.1,43.3,39.4
DE-LV,DE,LV,2013,0.8,1,25.0,25.0,3732743446218.92,30436727789.4364,21.799999999999997,59.8,51.1,51.9,39.4
DE-LV,DE,LV,2013,0.8,1,25.0,25.0,3732743446218.92,30436727789.4364,19.799999999999997,59.8,51.1,51.9,39.4
DK-LV,DK,LV,2013,0.8,1,25.0,25.0,343584391647.927,30436727789.4364,0.8,66.3,51.1,50.4,39.4
EE-LV,EE,LV,2013,,1,15.0,15.0,25271406707.566,30436727789.4364,2.8,55.7,51.1,45.5,39.4
EE-LV,EE,LV,2013,,1,15.0,15.0,25271406707.566,30436727789.4364,2.8,55.7,51.1,45.5,39.4
GR-LV,GR,LV,2013,0.8,0,15.0,15.0,238484046041.178,30436727789.4364,0.8,45.7,51.1,29.7,39.4
FI-LV,FI,LV,2013,0.8,1,19.6,19.6,271285280621.373,30436727789.4364,2.8,66.7,51.1,52.4,39.4
FI-LV,FI,LV,2013,0.8,1,19.6,19.6,271285280621.373,30436727789.4364,2.8,66.7,51.1,52.4,39.4
FR-LV,FR,LV,2013,,1,37.9962,37.9962,2811077725703.59,30436727789.4364,1.7999999999999998,59.0,51.1,46.6,39.4
FR-LV,FR,LV,2013,,1,37.9962,37.9962,2811077725703.59,30436727789.4364,1.7999999999999998,59.0,51.1,46.6,39.4
HR-LV,HR,LV,2013,,0,15.0,15.0,58194069434.1423,30436727789.4364,0.8,46.1,51.1,37.8,39.4
HU-LV,HU,LV,2013,0.8,1,15.0,15.0,135411698965.109,30436727789.4364,0.8,48.5,51.1,45.4,39.4
IE-LV,IE,LV,2013,0.8,0,15.0,15.0,238483849535.574,30436727789.4364,0.8,64.1,51.1,51.7,39.4
IT-LV,IT,LV,2013,0.8,1,25.034200000000002,25.034200000000002,2141315327318.21,30436727789.4364,1.7999999999999998,53.3,51.1,42.4,39.4
IT-LV,IT,LV,2013,0.8,1,25.034200000000002,25.034200000000002,2141315327318.21,30436727789.4364,1.7999999999999998,53.3,51.1,42.4,39.4
LT-LV,LT,LV,2013,0.8,1,15.0,15.0,46523420074.4372,30436727789.4364,0.8,48.9,51.1,33.8,39.4
NL-LV,NL,LV,2013,,1,25.0,25.0,876923518850.405,30436727789.4364,0.8,64.2,51.1,58.1,39.4
PL-LV,PL,LV,2013,0.8,0,15.0,15.0,521016262734.924,30436727789.4364,5.800000000000001,47.8,51.1,32.4,39.4
PL-LV,PL,LV,2013,0.8,0,15.0,15.0,521016262734.924,30436727789.4364,1.7999999999999998,47.8,51.1,32.4,39.4
RO-LV,RO,LV,2013,0.8,0,15.0,15.0,190801346194.297,30436727789.4364,0.8,42.8,51.1,37.8,39.4
SE-LV,SE,LV,2013,0.8,1,17.6,17.6,586841821796.891,30436727789.4364,7.800000000000001,67.9,51.1,54.9,39.4
SE-LV,SE,LV,2013,0.8,1,17.6,17.6,586841821796.891,30436727789.4364,7.800000000000001,67.9,51.1,54.9,39.4
SI-LV,SI,LV,2013,0.8,0,15.0,15.0,48401896808.3064,30436727789.4364,0.8,53.2,51.1,41.4,39.4
SK-LV,SK,LV,2013,0.8,0,15.0,15.0,98848641554.6311,30436727789.4364,0.8,48.3,51.1,36.2,39.4
AT-MA,AT,MA,2013,0.8,0,30.0,30.0,430068712971.867,106825649872.108,1.7999999999999998,60.6,35.3,43.2,26.4
AT-MA,AT,MA,2013,0.8,0,30.0,30.0,430068712971.867,106825649872.108,1.7999999999999998,60.6,35.3,43.2,26.4
BE-MA,BE,MA,2013,0.8,0,30.0,30.0,521642714407.843,106825649872.108,2.8,59.5,35.3,45.5,26.4
BE-MA,BE,MA,2013,0.8,0,30.0,30.0,521642714407.843,106825649872.108,6.800000000000001,59.5,35.3,45.5,26.4
BG-MA,BG,MA,2013,0.8,0,30.0,30.0,55615397665.5809,106825649872.108,0.8,44.0,35.3,38.7,26.4
CY-MA,CY,MA,2013,0.8,0,30.0,30.0,23900872625.8467,106825649872.108,0.8,53.1,35.3,45.6,26.4
CZ-MA,CZ,MA,2013,0.8,0,30.0,30.0,211685616592.931,106825649872.108,0.8,53.4,35.3,43.3,26.4
DE-MA,DE,MA,2013,0.8,1,30.0,30.0,3732743446218.92,106825649872.108,4.800000000000001,59.8,35.3,51.9,26.4
DK-MA,DK,MA,2013,0.8,1,30.0,30.0,343584391647.927,106825649872.108,0.8,66.3,35.3,50.4,26.4
EE-MA,EE,MA,2013,0.8,1,30.0,30.0,25271406707.566,106825649872.108,0.8,55.7,35.3,45.5,26.4
GR-MA,GR,MA,2013,0.8,0,30.0,30.0,238484046041.178,106825649872.108,0.8,45.7,35.3,29.7,26.4
FI-MA,FI,MA,2013,0.8,1,30.0,30.0,271285280621.373,106825649872.108,0.8,66.7,35.3,52.4,26.4
FR-MA,FR,MA,2013,,1,37.9962,37.9962,2811077725703.59,106825649872.108,21.799999999999997,59.0,35.3,46.6,26.4
FR-MA,FR,MA,2013,,1,37.9962,37.9962,2811077725703.59,106825649872.108,28.799999999999997,59.0,35.3,46.6,26.4
HR-MA,HR,MA,2013,,0,30.0,30.0,58194069434.1423,106825649872.108,0.8,46.1,35.3,37.8,26.4
HU-MA,HU,MA,2013,0.8,1,30.0,30.0,135411698965.109,106825649872.108,0.8,48.5,35.3,45.4,26.4
IE-MA,IE,MA,2013,0.8,0,30.0,30.0,238483849535.574,106825649872.108,0.8,64.1,35.3,51.7,26.4
IT-MA,IT,MA,2013,0.8,1,30.0,30.0,2141315327318.21,106825649872.108,1.7999999999999998,53.3,35.3,42.4,26.4
LT-MA,LT,MA,2013,0.8,1,30.0,30.0,46523420074.4372,106825649872.108,0.8,48.9,35.3,33.8,26.4
LV-MA,LV,MA,2013,0.8,0,30.0,30.0,30436727789.4364,106825649872.108,0.8,51.1,35.3,39.4,26.4
NL-MA,NL,MA,2013,,1,30.0,30.0,876923518850.405,106825649872.108,1.7999999999999998,64.2,35.3,58.1,26.4
NL-MA,NL,MA,2013,,1,30.0,30.0,876923518850.405,106825649872.108,5.800000000000001,64.2,35.3,58.1,26.4
PL-MA,PL,MA,2013,0.8,0,30.0,30.0,521016262734.924,106825649872.108,0.8,47.8,35.3,32.4,26.4
RO-MA,RO,MA,2013,0.8,0,30.0,30.0,190801346194.297,106825649872.108,0.8,42.8,35.3,37.8,26.4
SE-MA,SE,MA,2013,0.8,1,30.0,30.0,586841821796.891,106825649872.108,0.8,67.9,35.3,54.9,26.4
SI-MA,SI,MA,2013,0.8,0,30.0,30.0,48401896808.3064,106825649872.108,0.8,53.2,35.3,41.4,26.4
SK-MA,SK,MA,2013,0.8,0,30.0,30.0,98848641554.6311,106825649872.108,1.7999999999999998,48.3,35.3,36.2,26.4
SK-MA,SK,MA,2013,0.8,0,30.0,30.0,98848641554.6311,106825649872.108,1.7999999999999998,48.3,35.3,36.2,26.4
AT-MT,AT,MT,2013,0.8,0,35.0,35.0,430068712971.867,10551661176.7831,0.8,60.6,50.2,43.2,53.4
BE-MT,BE,MT,2013,0.8,0,35.0,35.0,521642714407.843,10551661176.7831,0.8,59.5,50.2,45.5,53.4
BG-MT,BG,MT,2013,0.8,0,35.0,35.0,55615397665.5809,10551661176.7831,0.8,44.0,50.2,38.7,53.4
CY-MT,CY,MT,2013,0.8,0,35.0,35.0,23900872625.8467,10551661176.7831,0.8,53.1,50.2,45.6,53.4
CZ-MT,CZ,MT,2013,0.8,0,35.0,35.0,211685616592.931,10551661176.7831,0.8,53.4,50.2,43.3,53.4
DE-MT,DE,MT,2013,,1,35.0,35.0,3732743446218.92,10551661176.7831,2.8,59.8,50.2,51.9,53.4
DE-MT,DE,MT,2013,,1,35.0,35.0,3732743446218.92,10551661176.7831,2.8,59.8,50.2,51.9,53.4
DK-MT,DK,MT,2013,0.8,1,35.0,35.0,343584391647.927,10551661176.7831,0.8,66.3,50.2,50.4,53.4
EE-MT,EE,MT,2013,0.8,1,35.0,35.0,25271406707.566,10551661176.7831,0.8,55.7,50.2,45.5,53.4
GR-MT,GR,MT,2013,0.8,0,35.0,35.0,238484046041.178,10551661176.7831,0.8,45.7,50.2,29.7,53.4
FI-MT,FI,MT,2013,0.8,1,35.0,35.0,271285280621.373,10551661176.7831,1.7999999999999998,66.7,50.2,52.4,53.4
FI-MT,FI,MT,2013,0.8,1,35.0,35.0,271285280621.373,10551661176.7831,2.8,66.7,50.2,52.4,53.4
FR-MT,FR,MT,2013,,1,37.9962,37.9962,2811077725703.59,10551661176.7831,0.8,59.0,50.2,46.6,53.4
HR-MT,HR,MT,2013,,0,35.0,35.0,58194069434.1423,10551661176.7831,0.8,46.1,50.2,37.8,53.4
HU-MT,HU,MT,2013,0.8,1,35.0,35.0,135411698965.109,10551661176.7831,0.8,48.5,50.2,45.4,53.4
IE-MT,IE,MT,2013,0.8,0,35.0,35.0,238483849535.574,10551661176.7831,0.8,64.1,50.2,51.7,53.4
IT-MT,IT,MT,2013,0.8,1,35.0,35.0,2141315327318.21,10551661176.7831,7.800000000000001,53.3,50.2,42.4,53.4
IT-MT,IT,MT,2013,0.8,1,35.0,35.0,2141315327318.21,10551661176.7831,5.800000000000001,53.3,50.2,42.4,53.4
LT-MT,LT,MT,2013,0.8,1,35.0,35.0,46523420074.4372,10551661176.7831,0.8,48.9,50.2,33.8,53.4
LV-MT,LV,MT,2013,0.8,0,35.0,35.0,30436727789.4364,10551661176.7831,0.8,51.1,50.2,39.4,53.4
NL-MT,NL,MT,2013,,1,35.0,35.0,876923518850.405,10551661176.7831,0.8,64.2,50.2,58.1,53.4
PL-MT,PL,MT,2013,0.8,0,35.0,35.0,521016262734.924,10551661176.7831,0.8,47.8,50.2,32.4,53.4
RO-MT,RO,MT,2013,0.8,0,35.0,35.0,190801346194.297,10551661176.7831,0.8,42.8,50.2,37.8,53.4
SE-MT,SE,MT,2013,0.8,1,35.0,35.0,586841821796.891,10551661176.7831,0.8,67.9,50.2,54.9,53.4
SI-MT,SI,MT,2013,0.8,0,35.0,35.0,48401896808.3064,10551661176.7831,0.8,53.2,50.2,41.4,53.4
SK-MT,SK,MT,2013,0.8,0,35.0,35.0,98848641554.6311,10551661176.7831,0.8,48.3,50.2,36.2,53.4
AT-MX,AT,MX,2013,0.8,0,30.0,30.0,430068712971.867,1274443084716.57,0.8,60.6,40.7,43.2,32.9
BE-MX,BE,MX,2013,0.8,0,30.0,30.0,521642714407.843,1274443084716.57,3.8,59.5,40.7,45.5,32.9
BE-MX,BE,MX,2013,0.8,0,30.0,30.0,521642714407.843,1274443084716.57,3.8,59.5,40.7,45.5,32.9
BG-MX,BG,MX,2013,0.8,0,30.0,30.0,55615397665.5809,1274443084716.57,0.8,44.0,40.7,38.7,32.9
CY-MX,CY,MX,2013,0.8,0,30.0,30.0,23900872625.8467,1274443084716.57,0.8,53.1,40.7,45.6,32.9
CZ-MX,CZ,MX,2013,0.8,0,30.0,30.0,211685616592.931,1274443084716.57,0.8,53.4,40.7,43.3,32.9
DE-MX,DE,MX,2013,,1,30.0,30.0,3732743446218.92,1274443084716.57,41.8,59.8,40.7,51.9,32.9
DE-MX,DE,MX,2013,,1,30.0,30.0,3732743446218.92,1274443084716.57,40.8,59.8,40.7,51.9,32.9
DK-MX,DK,MX,2013,0.8,1,30.0,30.0,343584391647.927,1274443084716.57,1.7999999999999998,66.3,40.7,50.4,32.9
EE-MX,EE,MX,2013,0.8,1,30.0,30.0,25271406707.566,1274443084716.57,0.8,55.7,40.7,45.5,32.9
GR-MX,GR,MX,2013,0.8,0,30.0,30.0,238484046041.178,1274443084716.57,0.8,45.7,40.7,29.7,32.9
FI-MX,FI,MX,2013,0.8,1,30.0,30.0,271285280621.373,1274443084716.57,1.7999999999999998,66.7,40.7,52.4,32.9
FI-MX,FI,MX,2013,0.8,1,30.0,30.0,271285280621.373,1274443084716.57,2.8,66.7,40.7,52.4,32.9
FR-MX,FR,MX,2013,,1,37.9962,37.9962,2811077725703.59,1274443084716.57,30.799999999999997,59.0,40.7,46.6,32.9
FR-MX,FR,MX,2013,,1,37.9962,37.9962,2811077725703.59,1274443084716.57,28.799999999999997,59.0,40.7,46.6,32.9
HR-MX,HR,MX,2013,,0,30.0,30.0,58194069434.1423,1274443084716.57,0.8,46.1,40.7,37.8,32.9
HU-MX,HU,MX,2013,0.8,1,30.0,30.0,135411698965.109,1274443084716.57,3.8,48.5,40.7,45.4,32.9
HU-MX,HU,MX,2013,0.8,1,30.0,30.0,135411698965.109,1274443084716.57,3.8,48.5,40.7,45.4,32.9
IE-MX,IE,MX,2013,0.8,0,30.0,30.0,238483849535.574,1274443084716.57,0.8,64.1,40.7,51.7,32.9
IT-MX,IT,MX,2013,0.8,1,30.0,30.0,2141315327318.21,1274443084716.57,8.8,53.3,40.7,42.4,32.9
IT-MX,IT,MX,2013,0.8,1,30.0,30.0,2141315327318.21,1274443084716.57,12.8,53.3,40.7,42.4,32.9
LT-MX,LT,MX,2013,0.8,1,30.0,30.0,46523420074.4372,1274443084716.57,0.8,48.9,40.7,33.8,32.9
LV-MX,LV,MX,2013,0.8,0,30.0,30.0,30436727789.4364,1274443084716.57,0.8,51.1,40.7,39.4,32.9
NL-MX,NL,MX,2013,,1,30.0,30.0,876923518850.405,1274443084716.57,1.7999999999999998,64.2,40.7,58.1,32.9
PL-MX,PL,MX,2013,0.8,0,30.0,30.0,521016262734.924,1274443084716.57,0.8,47.8,40.7,32.4,32.9
RO-MX,RO,MX,2013,0.8,0,30.0,30.0,190801346194.297,1274443084716.57,0.8,42.8,40.7,37.8,32.9
SE-MX,SE,MX,2013,0.9,1,30.0,30.0,586841821796.891,1274443084716.57,2.8,67.9,40.7,54.9,32.9
SE-MX,SE,MX,2013,0.9,1,30.0,30.0,586841821796.891,1274443084716.57,2.8,67.9,40.7,54.9,32.9
SI-MX,SI,MX,2013,0.8,0,30.0,30.0,48401896808.3064,1274443084716.57,0.8,53.2,40.7,41.4,32.9
SK-MX,SK,MX,2013,0.8,0,30.0,30.0,98848641554.6311,1274443084716.57,0.8,48.3,40.7,36.2,32.9
AT-MY,AT,MY,2013,0.8,0,25.0,25.0,430068712971.867,323277158906.979,5.800000000000001,60.6,51.7,43.2,42.1
AT-MY,AT,MY,2013,0.8,0,25.0,25.0,430068712971.867,323277158906.979,4.800000000000001,60.6,51.7,43.2,42.1
BE-MY,BE,MY,2013,0.8,0,25.0,25.0,521642714407.843,323277158906.979,7.800000000000001,59.5,51.7,45.5,42.1
BE-MY,BE,MY,2013,0.8,0,25.0,25.0,521642714407.843,323277158906.979,12.8,59.5,51.7,45.5,42.1
BG-MY,BG,MY,2013,0.8,0,25.0,25.0,55615397665.5809,323277158906.979,0.8,44.0,51.7,38.7,42.1
CY-MY,CY,MY,2013,0.8,0,25.0,25.0,23900872625.8467,323277158906.979,1.7999999999999998,53.1,51.7,45.6,42.1
